system,question,expected,answer,retrieved,precision,recall,f1,hit_at_1,hit_at_3,hit_at_5,retrieval_recall_at_5
embedding,Which scholarships are only for athletes from Mongolia?,,NONE,Swiss Government Excellence Scholarships; The Gates Scholarship; Swedish Institute Scholarships; United Nations Fellowships; Commonwealth Scholarship and Fellowship Plan,1.0,1.0,1.0,0,0,0,1.0
hybrid,Which scholarships are available to Mongolian students?,Australia Awards; Chinese Government Scholarship; Swiss Government Excellence Scholarships; Türkiye Scholarships; Stipendium Hungaricum; Global Korea Scholarship; Fulbright U.S. Student Program; Erasmus Mundus Joint Master Degrees; Chevening Scholarship; MEXT Scholarship,AAUW International Fellowships; Australia Awards; DAAD Scholarships; Erasmus Mundus Joint Master Degrees; Government of Ireland International Education Scholarship; Swiss Government Excellence Scholarships; Türkiye Scholarships,Erasmus Mundus Joint Master Degrees; Swiss Government Excellence Scholarships; Boren Awards; Swedish Institute Scholarships; Vanier Canada Graduate Scholarships; United Nations Fellowships; Benjamin A. Gilman International Scholarship; Australia Awards; Commonwealth Scholarship and Fellowship Plan; Fulbright U.S. Student Program; Marshall Scholarship; DAAD Scholarships; Government of Ireland International Education Scholarship; Türkiye Scholarships; AAUW International Fellowships,0.5714285714285714,0.4,0.47058823529411764,1,1,1,0.2
hybrid,Which scholarships can Mongolian students apply to in Japan?,JICA Scholarships; MEXT Scholarship; Asian Development Bank–Japan Scholarship Program,JICA Scholarships; Japan-IMF Scholarship Program for Asia; MEXT Scholarship,MEXT Scholarship; Japan-IMF Scholarship Program for Asia; Asian Development Bank–Japan Scholarship Program; JICA Scholarships; Joint Japan/World Bank Graduate Scholarship Program,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,1,1,1.0
hybrid,Which scholarships can Mongolian students apply to in the UK?,Rhodes Scholarship; Chevening Scholarship; Gates Cambridge Scholarship,Chevening Scholarship; Gates Cambridge Scholarship,Chevening Scholarship; Commonwealth Scholarship and Fellowship Plan; Marshall Scholarship; Churchill Scholarship; Gates Cambridge Scholarship,1.0,0.6666666666666666,0.8,1,1,1,0.6666666666666666
hybrid,Which scholarships can Mongolian students apply to in Australia?,Australia Awards,Australia Awards,Australia Awards; MEXT Scholarship; Global Korea Scholarship; Swedish Institute Scholarships; Erasmus Mundus Joint Master Degrees,1.0,1.0,1.0,1,1,1,1.0
hybrid,Which scholarships can Mongolian students apply to in South Korea?,Global Korea Scholarship,Global Korea Scholarship,Global Korea Scholarship; MEXT Scholarship; Chinese Government Scholarship; Schwarzman Scholars; Türkiye Scholarships,1.0,1.0,1.0,1,1,1,1.0
hybrid,Which scholarships are available in Germany for Mongolian students?,DAAD Scholarships,DAAD Scholarships,DAAD Scholarships; Swiss Government Excellence Scholarships; Erasmus Mundus Joint Master Degrees; Eiffel Excellence Scholarship Program; Stipendium Hungaricum; Swedish Institute Scholarships; United Nations Fellowships; Government of Ireland International Education Scholarship; Churchill Scholarship; George J. Mitchell Scholarship; The Gates Scholarship; Vanier Canada Graduate Scholarships; Marshall Scholarship; Australia Awards; Boren Awards,1.0,1.0,1.0,1,1,1,1.0
hybrid,Which scholarships are available in Hungary for Mongolian students?,Stipendium Hungaricum,Stipendium Hungaricum,Stipendium Hungaricum; Swiss Government Excellence Scholarships; Erasmus Mundus Joint Master Degrees; Eiffel Excellence Scholarship Program; DAAD Scholarships; Swedish Institute Scholarships; United Nations Fellowships; Government of Ireland International Education Scholarship; George J. Mitchell Scholarship; The Gates Scholarship; Australia Awards; Vanier Canada Graduate Scholarships; Marshall Scholarship; AAUW International Fellowships; Boren Awards,1.0,1.0,1.0,1,1,1,1.0
hybrid,Which scholarships are available in France for Mongolian students?,Eiffel Excellence Scholarship Program,Eiffel Excellence Scholarship Program,Eiffel Excellence Scholarship Program; Erasmus Mundus Joint Master Degrees; Swiss Government Excellence Scholarships; Vanier Canada Graduate Scholarships; DAAD Scholarships; Stipendium Hungaricum; Swedish Institute Scholarships; United Nations Fellowships; Government of Ireland International Education Scholarship; George J. Mitchell Scholarship; The Gates Scholarship; Churchill Scholarship; Marshall Scholarship; Australia Awards; AAUW International Fellowships,1.0,1.0,1.0,1,1,1,1.0
hybrid,Which scholarships are available in Switzerland for Mongolian students?,Swiss Government Excellence Scholarships,Swiss Government Excellence Scholarships,Swiss Government Excellence Scholarships; Erasmus Mundus Joint Master Degrees; Eiffel Excellence Scholarship Program; DAAD Scholarships; Stipendium Hungaricum; Swedish Institute Scholarships; United Nations Fellowships; Government of Ireland International Education Scholarship; The Gates Scholarship; George J. Mitchell Scholarship; Vanier Canada Graduate Scholarships; Boren Awards; Australia Awards; Marshall Scholarship; Churchill Scholarship,1.0,1.0,1.0,1,1,1,1.0
hybrid,Which scholarships are available in Turkey for Mongolian students?,Türkiye Scholarships,Türkiye Scholarships,Türkiye Scholarships; Joint Japan/World Bank Graduate Scholarship Program; JICA Scholarships; Japan-IMF Scholarship Program for Asia; Chinese Government Scholarship; Schwarzman Scholars; MEXT Scholarship; Global Korea Scholarship; Asian Development Bank–Japan Scholarship Program; ADB Internship Program; Swiss Government Excellence Scholarships; Erasmus Mundus Joint Master Degrees; United Nations Fellowships; Swedish Institute Scholarships; Government of Ireland International Education Scholarship,1.0,1.0,1.0,1,1,1,1.0
hybrid,Which scholarships are fully funded for Mongolian students?,Australia Awards; Swiss Government Excellence Scholarships; Türkiye Scholarships; Stipendium Hungaricum; Global Korea Scholarship; Fulbright U.S. Student Program; Chevening Scholarship; MEXT Scholarship,Chevening Scholarship; Swiss Government Excellence Scholarships,Chevening Scholarship; ADB Internship Program; Google Generation Scholarship; Boren Awards; Swiss Government Excellence Scholarships,1.0,0.25,0.4,1,1,1,0.25
hybrid,Which scholarships require English proficiency for Mongolian students?,Australia Awards; Rhodes Scholarship; Fulbright U.S. Student Program; Gates Cambridge Scholarship; Chevening Scholarship,Australia Awards; Chevening Scholarship; Government of Ireland International Education Scholarship; Swedish Institute Scholarships,Commonwealth Scholarship and Fellowship Plan; Australia Awards; Government of Ireland International Education Scholarship; Swedish Institute Scholarships; Chevening Scholarship,0.5,0.4,0.4444444444444445,0,1,1,0.4
hybrid,Which scholarships are master's programs for Mongolian students?,Australia Awards; Rhodes Scholarship; Gates Cambridge Scholarship; Erasmus Mundus Joint Master Degrees; Chevening Scholarship,Australia Awards; Erasmus Mundus Joint Master Degrees; Joint Japan/World Bank Graduate Scholarship Program; Swedish Institute Scholarships,Erasmus Mundus Joint Master Degrees; Swiss Government Excellence Scholarships; Joint Japan/World Bank Graduate Scholarship Program; Swedish Institute Scholarships; Australia Awards,0.5,0.4,0.4444444444444445,1,1,1,0.4
hybrid,Which scholarships are PhD programs available to Mongolian students?,DAAD Scholarships; Vanier Canada Graduate Scholarships; Gates Cambridge Scholarship,DAAD Scholarships; Erasmus Mundus Joint Master Degrees; Gates Cambridge Scholarship; Global Korea Scholarship; Knight-Hennessy Scholars; Rhodes Scholarship; Swiss Government Excellence Scholarships; Vanier Canada Graduate Scholarships,Swiss Government Excellence Scholarships; Vanier Canada Graduate Scholarships; DAAD Scholarships; Eiffel Excellence Scholarship Program; Commonwealth Scholarship and Fellowship Plan; Government of Ireland International Education Scholarship; Türkiye Scholarships; Chinese Government Scholarship; NSF Graduate Research Fellowship Program; Global Korea Scholarship; Knight-Hennessy Scholars; Stipendium Hungaricum; Gates Cambridge Scholarship; Erasmus Mundus Joint Master Degrees; Rhodes Scholarship,0.375,1.0,0.5454545454545454,0,1,1,0.6666666666666666
hybrid,Which scholarships are in Asia and available to Mongolian students?,Global Korea Scholarship; Chinese Government Scholarship; MEXT Scholarship; Türkiye Scholarships,Asian Development Bank–Japan Scholarship Program; Global Korea Scholarship; JICA Scholarships; Japan-IMF Scholarship Program for Asia; Joint Japan/World Bank Graduate Scholarship Program; MEXT Scholarship; Türkiye Scholarships,Japan-IMF Scholarship Program for Asia; Asian Development Bank–Japan Scholarship Program; Joint Japan/World Bank Graduate Scholarship Program; Google Generation Scholarship; JICA Scholarships; Global Korea Scholarship; Chinese Government Scholarship; Schwarzman Scholars; MEXT Scholarship; Türkiye Scholarships; ADB Internship Program; Swiss Government Excellence Scholarships; Australia Awards; Government of Ireland International Education Scholarship; United Nations Fellowships,0.42857142857142855,0.75,0.5454545454545454,0,0,0,0.0
hybrid,Which scholarships are offered in Europe to Mongolian students?,DAAD Scholarships; Swedish Institute Scholarships; Erasmus Mundus Joint Master Degrees; Chevening Scholarship; Stipendium Hungaricum; Eiffel Excellence Scholarship Program,DAAD Scholarships; Eiffel Excellence Scholarship Program; Erasmus Mundus Joint Master Degrees; Stipendium Hungaricum; Swiss Government Excellence Scholarships,Erasmus Mundus Joint Master Degrees; Swiss Government Excellence Scholarships; Eiffel Excellence Scholarship Program; DAAD Scholarships; Stipendium Hungaricum,0.8,0.6666666666666666,0.7272727272727272,1,1,1,0.6666666666666666
hybrid,Which scholarships are funded by governments and open to Mongolian students?,Australia Awards; Chinese Government Scholarship; Global Korea Scholarship; Fulbright U.S. Student Program; Chevening Scholarship; MEXT Scholarship,Australia Awards; DAAD Scholarships; Swiss Government Excellence Scholarships,Swiss Government Excellence Scholarships; Australia Awards; Boren Awards; DAAD Scholarships; Fulbright U.S. Student Program,0.3333333333333333,0.16666666666666666,0.2222222222222222,0,1,1,0.3333333333333333
hybrid,Which scholarships support development or public policy for Mongolian students?,Joint Japan/World Bank Graduate Scholarship Program; Australia Awards; Asian Development Bank–Japan Scholarship Program,Australia Awards; DAAD Scholarships,Swiss Government Excellence Scholarships; Commonwealth Scholarship and Fellowship Plan; Australia Awards; Swedish Institute Scholarships; DAAD Scholarships,0.5,0.3333333333333333,0.4,0,1,1,0.3333333333333333
hybrid,Which scholarships include leadership programs for Mongolian students?,Chevening Scholarship; Rotary Peace Fellowship; Schwarzman Scholars; Knight-Hennessy Scholars,Chevening Scholarship; Türkiye Scholarships,Boren Awards; United Nations Fellowships; Erasmus Mundus Joint Master Degrees; Chevening Scholarship; Türkiye Scholarships,0.5,0.25,0.3333333333333333,0,0,1,0.25
hybrid,Which scholarships are university-based and open to Mongolian students?,Gates Cambridge Scholarship; Schwarzman Scholars; Knight-Hennessy Scholars,NONE,Swiss Government Excellence Scholarships; Erasmus Mundus Joint Master Degrees; Australia Awards; Swedish Institute Scholarships; DAAD Scholarships,0.0,0.0,0.0,0,0,0,0.0
hybrid,Which scholarships do not require Japanese language for Mongolian students?,MEXT Scholarship,Asian Development Bank–Japan Scholarship Program; Japan-IMF Scholarship Program for Asia; Joint Japan/World Bank Graduate Scholarship Program,Japan-IMF Scholarship Program for Asia; MEXT Scholarship; JICA Scholarships; Joint Japan/World Bank Graduate Scholarship Program; Asian Development Bank–Japan Scholarship Program,0.0,0.0,0.0,0,1,1,1.0
hybrid,Which scholarships are partially funded for Mongolian students?,AAUW International Fellowships; Google Generation Scholarship,AAUW International Fellowships; Eiffel Excellence Scholarship Program; Government of Ireland International Education Scholarship,Boren Awards; Benjamin A. Gilman International Scholarship; Government of Ireland International Education Scholarship; Eiffel Excellence Scholarship Program; AAUW International Fellowships,0.3333333333333333,0.5,0.4,0,0,1,0.5
hybrid,Which scholarships are international joint programs for Mongolian students?,Erasmus Mundus Joint Master Degrees,Erasmus Mundus Joint Master Degrees; Joint Japan/World Bank Graduate Scholarship Program,Joint Japan/World Bank Graduate Scholarship Program; Erasmus Mundus Joint Master Degrees; Swiss Government Excellence Scholarships; Boren Awards; Swedish Institute Scholarships,0.5,1.0,0.6666666666666666,0,1,1,1.0
hybrid,Which scholarships are short-term or fellowship programs for Mongolian students?,United Nations Fellowships; Rotary Peace Fellowship,AAUW International Fellowships; United Nations Fellowships,AAUW International Fellowships; NSF Graduate Research Fellowship Program; Commonwealth Scholarship and Fellowship Plan; United Nations Fellowships; Boren Awards,0.5,0.5,0.5,0,0,1,0.5
hybrid,Which scholarships focus on research degrees for Mongolian students?,DAAD Scholarships; Vanier Canada Graduate Scholarships,DAAD Scholarships; Swiss Government Excellence Scholarships; Türkiye Scholarships,Swiss Government Excellence Scholarships; Commonwealth Scholarship and Fellowship Plan; DAAD Scholarships; Erasmus Mundus Joint Master Degrees; Türkiye Scholarships,0.3333333333333333,0.5,0.4,0,1,1,0.5
hybrid,Which fully funded master's scholarships are available to Mongolian students in the UK?,Rhodes Scholarship; Chevening Scholarship; Gates Cambridge Scholarship,Australia Awards; Chevening Scholarship; Gates Cambridge Scholarship,Chevening Scholarship; Marshall Scholarship; Churchill Scholarship; Commonwealth Scholarship and Fellowship Plan; Google Generation Scholarship; Gates Cambridge Scholarship; Rhodes Scholarship; ADB Internship Program; Erasmus Mundus Joint Master Degrees; Government of Ireland International Education Scholarship; DAAD Scholarships; Asian Development Bank–Japan Scholarship Program; Knight-Hennessy Scholars; Australia Awards; Swedish Institute Scholarships,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,1,1,0.3333333333333333
hybrid,Which scholarships are fully funded and available to Mongolian students in Japan?,MEXT Scholarship; Asian Development Bank–Japan Scholarship Program,JICA Scholarships; Japan-IMF Scholarship Program for Asia; MEXT Scholarship,MEXT Scholarship; JICA Scholarships; Joint Japan/World Bank Graduate Scholarship Program; Google Generation Scholarship; Asian Development Bank–Japan Scholarship Program; Japan-IMF Scholarship Program for Asia; ADB Internship Program; Global Korea Scholarship; Chinese Government Scholarship; Schwarzman Scholars; Chevening Scholarship; Türkiye Scholarships; Government of Ireland International Education Scholarship; Churchill Scholarship; Australia Awards,0.3333333333333333,0.5,0.4,1,1,1,1.0
hybrid,Which scholarships require work experience for Mongolian students?,Chevening Scholarship; Joint Japan/World Bank Graduate Scholarship Program; Fulbright U.S. Student Program; Australia Awards,NONE,Australia Awards; Rotary Peace Fellowship; Joint Japan/World Bank Graduate Scholarship Program; Swedish Institute Scholarships; ADB Internship Program,0.0,0.0,0.0,1,1,1,0.5
hybrid,Which scholarships are fully funded and available to Mongolian students in Europe?,Chevening Scholarship; Stipendium Hungaricum; Gates Cambridge Scholarship; Erasmus Mundus Joint Master Degrees,Chevening Scholarship; DAAD Scholarships; Erasmus Mundus Joint Master Degrees; Stipendium Hungaricum; Swedish Institute Scholarships; Swiss Government Excellence Scholarships,Erasmus Mundus Joint Master Degrees; DAAD Scholarships; Swiss Government Excellence Scholarships; Eiffel Excellence Scholarship Program; Chevening Scholarship; Google Generation Scholarship; Stipendium Hungaricum; ADB Internship Program; Government of Ireland International Education Scholarship; Swedish Institute Scholarships; Churchill Scholarship; Chinese Government Scholarship; Marshall Scholarship; Vanier Canada Graduate Scholarships; Knight-Hennessy Scholars,0.5,0.75,0.6,1,1,1,0.5
hybrid,Which scholarships are fully funded and require English for Mongolian students?,Australia Awards; Rhodes Scholarship; Fulbright U.S. Student Program; Gates Cambridge Scholarship; Chevening Scholarship,Chevening Scholarship,Chevening Scholarship; ADB Internship Program; Google Generation Scholarship; The Gates Scholarship; Fulbright U.S. Student Program,1.0,0.2,0.33333333333333337,1,1,1,0.4
hybrid,Which scholarships are fully funded and located in Asia for Mongolian students?,Global Korea Scholarship; Chinese Government Scholarship; MEXT Scholarship; Türkiye Scholarships,Japan-IMF Scholarship Program for Asia; Joint Japan/World Bank Graduate Scholarship Program,Google Generation Scholarship; ADB Internship Program; Japan-IMF Scholarship Program for Asia; Joint Japan/World Bank Graduate Scholarship Program; Chevening Scholarship,0.0,0.0,0.0,0,0,0,0.0
hybrid,Which scholarships are fully funded and require work experience for Mongolian students?,Chevening Scholarship; Fulbright U.S. Student Program; Australia Awards,NONE,ADB Internship Program; Chevening Scholarship; Australia Awards; Joint Japan/World Bank Graduate Scholarship Program; Swedish Institute Scholarships,0.0,0.0,0.0,0,1,1,0.6666666666666666
hybrid,Which scholarships are for development-related master's programs for Mongolian students?,Joint Japan/World Bank Graduate Scholarship Program; Australia Awards; Asian Development Bank–Japan Scholarship Program,Erasmus Mundus Joint Master Degrees; Joint Japan/World Bank Graduate Scholarship Program,Erasmus Mundus Joint Master Degrees; Swiss Government Excellence Scholarships; Joint Japan/World Bank Graduate Scholarship Program; DAAD Scholarships; Swedish Institute Scholarships,0.5,0.3333333333333333,0.4,0,1,1,0.3333333333333333
hybrid,Which scholarships are leadership-focused and fully funded for Mongolian students?,Chevening Scholarship; Schwarzman Scholars; Knight-Hennessy Scholars,Chevening Scholarship,Chevening Scholarship; ADB Internship Program; Google Generation Scholarship; Boren Awards; Swiss Government Excellence Scholarships,1.0,0.3333333333333333,0.5,1,1,1,0.3333333333333333
hybrid,Which scholarships are fully funded PhD opportunities for Mongolian students?,DAAD Scholarships; Vanier Canada Graduate Scholarships; Gates Cambridge Scholarship,NONE,Chevening Scholarship; Swiss Government Excellence Scholarships; Türkiye Scholarships; DAAD Scholarships; Eiffel Excellence Scholarship Program,0.0,0.0,0.0,0,0,1,0.3333333333333333
hybrid,Which scholarships involve multiple universities or countries and are open to Mongolian students?,Erasmus Mundus Joint Master Degrees,Asian Development Bank–Japan Scholarship Program; Erasmus Mundus Joint Master Degrees,Swiss Government Excellence Scholarships; Erasmus Mundus Joint Master Degrees; Chinese Government Scholarship; Asian Development Bank–Japan Scholarship Program; Swedish Institute Scholarships,0.5,1.0,0.6666666666666666,0,1,1,1.0
hybrid,Which scholarships require both English and work experience for Mongolian students?,Chevening Scholarship; Fulbright U.S. Student Program; Australia Awards,Joint Japan/World Bank Graduate Scholarship Program; Rotary Peace Fellowship,Australia Awards; Swedish Institute Scholarships; Joint Japan/World Bank Graduate Scholarship Program; Rotary Peace Fellowship; Fulbright U.S. Student Program,0.0,0.0,0.0,1,1,1,0.6666666666666666
hybrid,Which scholarships are fully funded but may have strict eligibility requirements for Mongolian students?,Rhodes Scholarship; Gates Cambridge Scholarship; Schwarzman Scholars,Chevening Scholarship; Chinese Government Scholarship; Swiss Government Excellence Scholarships,Chevening Scholarship; ADB Internship Program; Google Generation Scholarship; Chinese Government Scholarship; Swiss Government Excellence Scholarships,0.0,0.0,0.0,0,0,0,0.0
hybrid,Which scholarships combine funding and leadership development for Mongolian students?,Chevening Scholarship; Schwarzman Scholars; Knight-Hennessy Scholars,Australia Awards; Chevening Scholarship; Knight-Hennessy Scholars,Knight-Hennessy Scholars; Boren Awards; Australia Awards; United Nations Fellowships; Chevening Scholarship,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,1,1,0.6666666666666666
hybrid,Which scholarships are fully funded and competitive for top students from Mongolia?,Rhodes Scholarship; Gates Cambridge Scholarship; Schwarzman Scholars,Chevening Scholarship,Chevening Scholarship; ADB Internship Program; Google Generation Scholarship; Eiffel Excellence Scholarship Program; Commonwealth Scholarship and Fellowship Plan,0.0,0.0,0.0,0,0,0,0.0
hybrid,Which scholarships are NOT available to Mongolian students?,Boren Awards; George J. Mitchell Scholarship; Churchill Scholarship; Marshall Scholarship; Benjamin A. Gilman International Scholarship,Benjamin A. Gilman International Scholarship; Boren Awards; Churchill Scholarship; Commonwealth Scholarship and Fellowship Plan; Fulbright U.S. Student Program; George J. Mitchell Scholarship; Marshall Scholarship; The Gates Scholarship,Boren Awards; Erasmus Mundus Joint Master Degrees; Vanier Canada Graduate Scholarships; Benjamin A. Gilman International Scholarship; Marshall Scholarship; Commonwealth Scholarship and Fellowship Plan; Swiss Government Excellence Scholarships; Fulbright U.S. Student Program; Swedish Institute Scholarships; AAUW International Fellowships; Churchill Scholarship; United Nations Fellowships; George J. Mitchell Scholarship; Eiffel Excellence Scholarship Program; The Gates Scholarship,0.625,1.0,0.7692307692307693,1,1,1,0.6
hybrid,Which scholarships have conditional eligibility for Mongolian students?,Rhodes Scholarship; The Gates Scholarship; Mastercard Foundation Scholars Program; NSF Graduate Research Fellowship Program,AAUW International Fellowships; Chinese Government Scholarship; New Zealand Scholarships; Swiss Government Excellence Scholarships; Türkiye Scholarships,Swiss Government Excellence Scholarships; New Zealand Scholarships; Türkiye Scholarships; Chinese Government Scholarship; AAUW International Fellowships,0.0,0.0,0.0,0,0,0,0.0
hybrid,Which scholarships require checking eligibility for Mongolian applicants?,Rhodes Scholarship; New Zealand Scholarships; Mastercard Foundation Scholars Program; JICA Scholarships,AAUW International Fellowships; ADB Internship Program; Asian Development Bank–Japan Scholarship Program; Australia Awards; Benjamin A. Gilman International Scholarship; Boren Awards; Chevening Scholarship; Chinese Government Scholarship; Churchill Scholarship; Commonwealth Scholarship and Fellowship Plan; DAAD Scholarships; Eiffel Excellence Scholarship Program; Erasmus Mundus Joint Master Degrees; Fulbright U.S. Student Program; Gates Cambridge Scholarship; George J. Mitchell Scholarship; Global Korea Scholarship; Google Generation Scholarship; JICA Scholarships; Japan-IMF Scholarship Program for Asia; Joint Japan/World Bank Graduate Scholarship Program; Knight-Hennessy Scholars; MEXT Scholarship; Marshall Scholarship; Mastercard Foundation Scholars Program; NSF Graduate Research Fellowship Program; New Zealand Scholarships; Orange Knowledge Programme; Rhodes Scholarship; Rotary Peace Fellowship; Schwarzman Scholars; Stipendium Hungaricum; Swedish Institute Scholarships; Swiss Government Excellence Scholarships; The Gates Scholarship; Türkiye Scholarships; United Nations Fellowships; Vanier Canada Graduate Scholarships,Swiss Government Excellence Scholarships; Australia Awards; Swedish Institute Scholarships; United Nations Fellowships; Erasmus Mundus Joint Master Degrees,0.10526315789473684,1.0,0.1904761904761905,0,0,0,0.0
hybrid,Which scholarships are likely but not guaranteed for Mongolian students?,DAAD Scholarships; Orange Knowledge Programme; Erasmus Mundus Joint Master Degrees,Swedish Institute Scholarships; Swiss Government Excellence Scholarships,Benjamin A. Gilman International Scholarship; Swiss Government Excellence Scholarships; Swedish Institute Scholarships; Boren Awards; Marshall Scholarship,0.0,0.0,0.0,0,0,0,0.0
hybrid,Which scholarships are restricted by citizenship and exclude Mongolian applicants?,Churchill Scholarship; Marshall Scholarship; George J. Mitchell Scholarship,Benjamin A. Gilman International Scholarship; Boren Awards; Marshall Scholarship; NSF Graduate Research Fellowship Program; The Gates Scholarship,Marshall Scholarship; The Gates Scholarship; Benjamin A. Gilman International Scholarship; NSF Graduate Research Fellowship Program; Boren Awards,0.2,0.3333333333333333,0.25,1,1,1,0.3333333333333333
hybrid,Which scholarships depend on partner universities for Mongolian students?,Mastercard Foundation Scholars Program; Erasmus Mundus Joint Master Degrees,NONE,Commonwealth Scholarship and Fellowship Plan; Erasmus Mundus Joint Master Degrees; Swiss Government Excellence Scholarships; Stipendium Hungaricum; Government of Ireland International Education Scholarship,0.0,0.0,0.0,0,1,1,0.5
hybrid,Which scholarships are not fully funded for Mongolian students?,AAUW International Fellowships; Eiffel Excellence Scholarship Program; Google Generation Scholarship,ADB Internship Program; Boren Awards; Google Generation Scholarship; The Gates Scholarship,Chevening Scholarship; ADB Internship Program; Google Generation Scholarship; Boren Awards; The Gates Scholarship,0.25,0.3333333333333333,0.28571428571428575,0,1,1,0.3333333333333333
hybrid,Which scholarships provide only partial funding for Mongolian students?,AAUW International Fellowships; Google Generation Scholarship,AAUW International Fellowships; Government of Ireland International Education Scholarship; Stipendium Hungaricum,Boren Awards; AAUW International Fellowships; Government of Ireland International Education Scholarship; Stipendium Hungaricum; Benjamin A. Gilman International Scholarship,0.3333333333333333,0.5,0.4,0,1,1,0.5
hybrid,Which scholarships require nomination or government selection for Mongolian students?,JICA Scholarships; Joint Japan/World Bank Graduate Scholarship Program,NONE,Swiss Government Excellence Scholarships; United Nations Fellowships; Government of Ireland International Education Scholarship; Chinese Government Scholarship; Fulbright U.S. Student Program,0.0,0.0,0.0,0,0,0,0.0
hybrid,Which scholarships should Mongolian students verify before applying?,Rhodes Scholarship; Mastercard Foundation Scholars Program; New Zealand Scholarships; JICA Scholarships,Chevening Scholarship; Erasmus Mundus Joint Master Degrees; Government of Ireland International Education Scholarship; Swedish Institute Scholarships,Commonwealth Scholarship and Fellowship Plan; Swedish Institute Scholarships; Erasmus Mundus Joint Master Degrees; Government of Ireland International Education Scholarship; Chevening Scholarship,0.0,0.0,0.0,0,0,0,0.0
hybrid,Which scholarships are for Mongolian high school students only?,,NONE,The Gates Scholarship; Chinese Government Scholarship; Benjamin A. Gilman International Scholarship; Boren Awards; Erasmus Mundus Joint Master Degrees,1.0,1.0,1.0,0,0,0,1.0
hybrid,Which scholarships require no degree at all?,,NONE,Swiss Government Excellence Scholarships; Churchill Scholarship; Vanier Canada Graduate Scholarships; Marshall Scholarship; Erasmus Mundus Joint Master Degrees,1.0,1.0,1.0,0,0,0,1.0
hybrid,Which scholarships are fully funded in Antarctica?,,NONE,Chevening Scholarship; Google Generation Scholarship; ADB Internship Program; Swedish Institute Scholarships; Erasmus Mundus Joint Master Degrees,1.0,1.0,1.0,0,0,0,1.0
hybrid,Which scholarships are only for Mongolian domestic study?,,NONE,The Gates Scholarship; Swiss Government Excellence Scholarships; NSF Graduate Research Fellowship Program; Boren Awards; Swedish Institute Scholarships,1.0,1.0,1.0,0,0,0,1.0
hybrid,Which scholarships are only for athletes from Mongolia?,,NONE,The Gates Scholarship; Swiss Government Excellence Scholarships; United Nations Fellowships; Swedish Institute Scholarships; Commonwealth Scholarship and Fellowship Plan,1.0,1.0,1.0,0,0,0,1.0
